key,district_lbl,cluster,mature_density,pop_density,income,mean_sealed,mean_ndvi,archetype,action
09011,Sant Andreu,2,241.1935438324557,19978.865214121746,14228.521642261103,0.6865235556487842,0.17030355799091396,high-source / low-pop / lower-income,defer (park-like)
04011,Les Corts,1,377.9294178620351,46728.27302279877,30284.415534025535,0.8299511266753562,0.10375612511004434,low-source / high-pop / lower-income,monitor
03011,Sants-Montjuic,1,48.661233483852705,88709.42864106348,19378.15251878486,0.8899185657501221,0.0932992477577318,low-source / high-pop / lower-income,monitor
06011,Gracia,2,113.93162095539722,12466.018192869713,25964.438183128612,0.5864901988415091,0.15832690287956264,high-source / low-pop / lower-income,defer (park-like)
10011,Sant Marti,1,120.28905858055896,75300.9506714299,25065.81396955457,0.8745015263557434,0.09572314952860324,low-source / high-pop / lower-income,monitor
02011,Eixample,1,304.2666028080494,56289.32151948914,24896.710956858336,0.8473453490213593,0.10320952121631186,low-source / high-pop / lower-income,monitor
04012,Les Corts,1,118.56872054099962,38445.90763541913,31263.980803094313,0.8225141977369598,0.10881884622400421,low-source / high-pop / lower-income,monitor
01012,Ciutat Vella,1,124.15136766586296,88519.9251457603,14731.045208149622,0.8861648393074951,0.0797158446291945,low-source / high-pop / lower-income,monitor
05012,Sarria-Sant Gervasi,3,15.026860106895477,20707.013227301966,43204.28753224464,0.7290743128720106,0.11959876241307658,high-source / low-pop / higher-income,defer (park-like)
08012,Nou Barris,1,144.16090840776872,26752.14571738451,21248.625086427717,0.8557439728504483,0.11304847202541844,low-source / high-pop / lower-income,monitor
02012,Eixample,1,217.5389584302812,34175.37036939718,25074.34416947596,0.7535158088196976,0.09771357043214748,low-source / high-pop / lower-income,monitor
10012,Sant Marti,1,205.6513181932406,51941.64722366419,24977.00839304421,0.8750166414948644,0.09555249688818329,low-source / high-pop / lower-income,monitor
07012,Horta-Guinardo,1,0.0,59584.83361232924,23609.6918465599,0.7995373894810769,0.11972873320420797,low-source / high-pop / lower-income,monitor
03012,Sants-Montjuic,1,305.07623141400893,72947.11666699413,19244.193240461136,0.8831047418965903,0.09110689193082207,low-source / high-pop / lower-income,monitor
06012,Gracia,2,151.17478603397325,11064.104652861417,28950.617674342015,0.556204178604977,0.16826159573631197,high-source / low-pop / lower-income,defer (park-like)
03013,Sants-Montjuic,1,0.0,83609.70003776622,19167.13971492664,0.8328698020319041,0.10675536157764293,low-source / high-pop / lower-income,monitor
04013,Les Corts,1,92.05817180327865,56017.39754229506,33137.822790351674,0.8098284602165221,0.11842827996355483,low-source / high-pop / lower-income,monitor
10013,Sant Marti,1,356.24417549741315,51263.53685407775,24316.550562593882,0.878805705353125,0.09447192797977337,low-source / high-pop / lower-income,monitor
07013,Horta-Guinardo,1,51.43170918318918,63363.86571368907,23418.791807810325,0.7944830656051636,0.11994914618031544,low-source / high-pop / lower-income,monitor
02013,Eixample,1,316.5491482293622,10561.932555555304,24686.170823048662,0.8308849153249376,0.10269691922310438,low-source / high-pop / lower-income,monitor
09013,Sant Andreu,1,32.94594988548842,17856.70483793472,13501.25122559755,0.782989151665711,0.09991086488214965,low-source / high-pop / lower-income,monitor
05013,Sarria-Sant Gervasi,3,0.0,45577.649854062984,40954.033942546244,0.695056996728022,0.11522543520634426,high-source / low-pop / higher-income,defer (park-like)
01013,Ciutat Vella,1,0.0,90958.68502088501,14371.595503590166,0.8846716284751892,0.07550875882010587,low-source / high-pop / lower-income,monitor
08013,Nou Barris,1,0.0,51537.5929466768,20894.616101320793,0.860766689155414,0.10966757193792728,low-source / high-pop / lower-income,monitor
06013,Gracia,2,0.0,52083.16580906781,26960.295516903603,0.5675242448609121,0.16033893845438474,high-source / low-pop / lower-income,defer (park-like)
03014,Sants-Montjuic,1,0.0,91836.26547259065,19146.779487437914,0.8317844775711948,0.10644029589200639,low-source / high-pop / lower-income,monitor
05014,Sarria-Sant Gervasi,3,20.190702861092266,31759.975600498132,42348.226271548345,0.6437317649155051,0.14156341866424846,high-source / low-pop / higher-income,defer (park-like)
07014,Horta-Guinardo,1,0.0,82075.98735978888,23418.791807810325,0.7944830656051636,0.11994914618031545,low-source / high-pop / lower-income,monitor
02014,Eixample,0,549.3584915340067,40160.997091617646,24064.401935877286,0.8184622704924118,0.12530129152446665,high-source / low-pop / higher-income,defer (park-like)
08014,Nou Barris,1,198.57155856973196,36281.86048724103,20230.03986958814,0.8423279909105511,0.1218156665492479,low-source / high-pop / lower-income,monitor
06014,Gracia,2,0.0,57546.522094722306,25166.61333740945,0.43954332903693355,0.18731402129656163,high-source / low-pop / lower-income,defer (park-like)
04014,Les Corts,3,357.9646653099708,20844.557818434452,34672.50100920222,0.7998305551786429,0.1443427472754506,high-source / low-pop / higher-income,defer (park-like)
09014,Sant Andreu,1,382.79589283815113,72220.82511546451,14366.274712987906,0.819124517974758,0.09980115808315357,low-source / high-pop / lower-income,monitor
10014,Sant Marti,1,265.74229647090135,46770.64417887864,22785.469994086143,0.8877205799974913,0.0913639055229026,low-source / high-pop / lower-income,monitor
01014,Ciutat Vella,1,0.0,108160.28290322195,14372.566785041212,0.8846116861169538,0.07553492834079421,low-source / high-pop / lower-income,monitor
10015,Sant Marti,1,241.26964991387462,70416.27068200655,23988.57723237679,0.8816924025728181,0.09415603470493268,low-source / high-pop / lower-income,monitor
06015,Gracia,2,0.0,7907.041132057888,21108.63709740406,0.5292147456879024,0.16896858070863152,high-source / low-pop / lower-income,defer (park-like)
04015,Les Corts,1,218.77493443532884,70518.453866321,31683.66403086953,0.8379301840091403,0.11990501171841501,low-source / high-pop / lower-income,monitor
01015,Ciutat Vella,1,178.6746905276494,117478.60902192949,14371.595503590166,0.8846716284751893,0.07550875882010587,low-source / high-pop / lower-income,monitor
08015,Nou Barris,0,656.019847740188,43668.10377783599,20012.536577450544,0.8203125,0.1431934475685921,high-source / low-pop / higher-income,defer (park-like)
07015,Horta-Guinardo,1,0.0,48884.23654671056,23123.355784635343,0.7535325235694295,0.12785359432716123,low-source / high-pop / lower-income,monitor
09015,Sant Andreu,1,73.64485857639342,3350.022789019496,16278.538378345118,0.759762514970976,0.052690193380980584,low-source / high-pop / lower-income,monitor
05015,Sarria-Sant Gervasi,3,23.642209509062706,37614.75532891877,40187.55093203135,0.7010090070903612,0.11808212363925416,high-source / low-pop / higher-income,defer (park-like)
02015,Eixample,0,732.2195143676614,57949.944422812056,24521.803105572417,0.830922387831138,0.11772523966606681,high-source / low-pop / higher-income,defer (park-like)
03015,Sants-Montjuic,1,135.5391383231417,74569.11593411514,19231.254655574612,0.8828363217541284,0.09086600595467555,low-source / high-pop / lower-income,monitor
06016,Gracia,2,28.12285152839911,47387.0048253525,19960.882795638838,0.6348144043932092,0.1434779235388574,high-source / low-pop / lower-income,defer (park-like)
04016,Les Corts,0,452.2570044369751,40477.00189710927,32162.15878610967,0.8468231078079955,0.13108594594816111,high-source / low-pop / higher-income,defer (park-like)
01016,Ciutat Vella,0,953.4675405110955,86288.81241625415,17159.638554571484,0.879508589355537,0.07942333678789784,high-source / low-pop / higher-income,defer (park-like)
02016,Eixample,0,547.6479741207776,32609.94754991903,27360.478186840417,0.8681490985199587,0.11106006805188011,high-source / low-pop / higher-income,defer (park-like)
10016,Sant Marti,1,267.7671669784036,68976.82221363678,23795.192870925763,0.8794505223249138,0.10356552222830756,low-source / high-pop / lower-income,monitor
03016,Sants-Montjuic,1,269.6759091707255,55193.66941027515,17573.04448697421,0.8597885008358828,0.05914525673684537,low-source / high-pop / lower-income,monitor
09016,Sant Andreu,1,0.0,56718.95905836154,23289.36855245245,0.8635848589965313,0.09519038040930825,low-source / high-pop / lower-income,monitor
08016,Nou Barris,1,79.10912922865171,48058.796006405915,19733.222617683732,0.8306805470004468,0.12500848041134588,low-source / high-pop / lower-income,monitor
05016,Sarria-Sant Gervasi,1,125.30238458306822,60458.40056133041,39152.06468776366,0.7479142803028521,0.1045315537460812,low-source / high-pop / lower-income,monitor
07016,Horta-Guinardo,2,91.5440113482577,12294.36072407101,23762.63318341683,0.6862905761648828,0.1309861163903317,high-source / low-pop / lower-income,defer (park-like)
02017,Eixample,0,737.6231942302605,52107.80993526627,27808.08553317718,0.8792999073534751,0.10470459406973961,high-source / low-pop / higher-income,defer (park-like)
04017,Les Corts,0,540.7850341553436,23333.872770036127,34996.322852607336,0.8003790210579796,0.1523381923836698,high-source / low-pop / higher-income,defer (park-like)
09017,Sant Andreu,1,0.0,40927.74815604163,23029.64488331951,0.8588992566649513,0.09284804712164904,low-source / high-pop / lower-income,monitor
07017,Horta-Guinardo,2,0.0,68682.27612858439,24063.444384819526,0.6451298799352326,0.13428961879841145,high-source / low-pop / lower-income,defer (park-like)
06017,Gracia,2,57.34345701811801,21460.788789030663,22137.580928013325,0.48005012048294293,0.18979868633160202,high-source / low-pop / lower-income,defer (park-like)
03017,Sants-Montjuic,1,0.0,72442.30727497544,18796.290532219624,0.7684587102879056,0.11988176083874869,low-source / high-pop / lower-income,monitor
10017,Sant Marti,1,204.8982999483585,68517.99150273109,23580.394539896715,0.8796956322362538,0.10255717590017588,low-source / high-pop / lower-income,monitor
05017,Sarria-Sant Gervasi,3,90.39290564803801,17558.82192213138,49713.23387430243,0.5511006292541412,0.2074964089716146,high-source / low-pop / higher-income,defer (park-like)
01017,Ciutat Vella,1,0.0,144289.01939700765,14371.595503590168,0.8846716284751892,0.07550875882010587,low-source / high-pop / lower-income,monitor
08017,Nou Barris,1,167.16548285797316,37277.90267732801,19957.42828814568,0.8042641016623677,0.1306612562574006,low-source / high-pop / lower-income,monitor
01018,Ciutat Vella,1,17.189581940848406,28104.966473287146,16909.261074335776,0.8753169502444501,0.08104809981590749,low-source / high-pop / lower-income,monitor
07018,Horta-Guinardo,1,49.99438555530677,85740.3712273511,25650.198999631386,0.7860442899877249,0.09862203914360447,low-source / high-pop / lower-income,monitor
03018,Sants-Montjuic,1,0.0,88060.43986768187,17657.794150230617,0.8249116330414916,0.07000260893491425,low-source / high-pop / lower-income,monitor
09018,Sant Andreu,1,190.87379793325223,55353.401400643146,21606.672616010987,0.8274060318154747,0.078063963992317,low-source / high-pop / lower-income,monitor
02018,Eixample,0,654.7996410535811,63791.27029421993,28223.244414463283,0.8867893218994141,0.095497349430334,high-source / low-pop / higher-income,defer (park-like)
05018,Sarria-Sant Gervasi,3,124.37531732960088,40577.44727878229,44038.36116789974,0.6594075556106099,0.14207385726070948,high-source / low-pop / higher-income,defer (park-like)
10018,Sant Marti,0,487.2589898522335,47946.284601459774,23494.017445496083,0.8795419347907907,0.10140468546580704,high-source / low-pop / higher-income,defer (park-like)
04018,Les Corts,3,316.94023094259893,45091.951038651576,37797.70061120455,0.8110356476142112,0.146665075010837,high-source / low-pop / higher-income,defer (park-like)
06018,Gracia,2,0.0,6859.892781520577,25769.36838876784,0.42373499758050176,0.21268708134306985,high-source / low-pop / lower-income,defer (park-like)
08018,Nou Barris,1,62.381015637976944,93134.85634749958,19854.19632137328,0.7742013335227967,0.10718524614456328,low-source / high-pop / lower-income,monitor
05019,Sarria-Sant Gervasi,3,132.71683933576577,31586.607761912255,43012.94218917454,0.6890459725113022,0.1319273652189074,high-source / low-pop / higher-income,defer (park-like)
10019,Sant Marti,1,45.781946589433694,72747.51313061014,22785.87474042937,0.8875375875875063,0.0913807293006388,low-source / high-pop / lower-income,monitor
07019,Horta-Guinardo,1,0.0,56988.05409731157,24938.554329675408,0.6819585623269581,0.12537569659514491,low-source / high-pop / lower-income,monitor
03019,Sants-Montjuic,1,152.66181660271613,25901.621550260836,17533.196083786042,0.853508317365135,0.06071442334160843,low-source / high-pop / lower-income,monitor
08019,Nou Barris,1,381.2462032716119,53609.08150619281,20240.573574354723,0.775834654034886,0.1101232041376618,low-source / high-pop / lower-income,monitor
06019,Gracia,1,0.0,44104.98581362103,27257.963648939483,0.826705967532652,0.101789244653426,low-source / high-pop / lower-income,monitor
04019,Les Corts,3,392.6686669690358,28036.54282158916,44748.95930975514,0.8596897761047135,0.11891542785228999,high-source / low-pop / higher-income,defer (park-like)
02019,Eixample,1,420.4530676003715,52267.57196607119,27830.088630525355,0.8771713276923081,0.10433031565894282,low-source / high-pop / lower-income,monitor
09019,Sant Andreu,1,16.677019601202133,43660.43731594719,23279.77032700914,0.7650218370354033,0.06144426140951259,low-source / high-pop / lower-income,monitor
01019,Ciutat Vella,1,126.81304366505644,39096.461361936905,14856.413209630777,0.8646682418250626,0.08305127473196695,low-source / high-pop / lower-income,monitor
08020,Nou Barris,1,404.6735382811829,54336.619640118835,20384.87981728216,0.8079637860296877,0.10904264719858442,low-source / high-pop / lower-income,monitor
02020,Eixample,0,684.0592094203733,33479.81216391713,26705.76936515828,0.8571008707344877,0.115270727335791,high-source / low-pop / higher-income,defer (park-like)
09020,Sant Andreu,1,45.65385517765458,27323.832323826267,24294.060643483117,0.7698501467880287,0.07358415604612749,low-source / high-pop / lower-income,monitor
07020,Horta-Guinardo,2,0.0,57794.74647090156,24422.140858354345,0.6566104449540237,0.13113024875350765,high-source / low-pop / lower-income,defer (park-like)
01020,Ciutat Vella,1,162.7732211631493,26380.888487084696,20994.608300364784,0.8703917404633075,0.08146948581563958,low-source / high-pop / lower-income,monitor
05020,Sarria-Sant Gervasi,3,0.0,39321.97732919391,53460.758389176495,0.6779484826325248,0.17570163693655588,high-source / low-pop / higher-income,defer (park-like)
04020,Les Corts,3,171.14644661070827,42615.46520606636,38090.92793255105,0.8126334548745482,0.1459082626635409,high-source / low-pop / higher-income,defer (park-like)
06020,Gracia,1,0.0,52794.08983512209,27273.345633603236,0.8269267838227826,0.1017114405091886,low-source / high-pop / lower-income,monitor
03020,Sants-Montjuic,0,522.897753663143,13606.235298443033,19352.96520632356,0.762788264693245,0.10256005266549414,high-source / low-pop / higher-income,defer (park-like)
10020,Sant Marti,1,0.0,97519.91452659774,22783.59786829722,0.8877394795417786,0.09133754426604355,low-source / high-pop / lower-income,monitor
03021,Sants-Montjuic,1,0.0,71150.7717342988,17703.829824045482,0.8460601586588894,0.0679766659587766,low-source / high-pop / lower-income,monitor
07021,Horta-Guinardo,2,0.0,19947.192961026183,23861.656250381104,0.5208663547316844,0.1627344458980973,high-source / low-pop / lower-income,defer (park-like)
04021,Les Corts,3,235.97922089635242,28768.01229290987,44727.85077832269,0.7791023713230971,0.14756423664322477,high-source / low-pop / higher-income,defer (park-like)
02021,Eixample,0,846.9690575374677,38780.916543609506,24146.139714413584,0.8186141231109096,0.12651512200285434,high-source / low-pop / higher-income,defer (park-like)
06021,Gracia,1,0.0,24444.157815019407,27753.592348325717,0.800293160448182,0.1018316277212807,low-source / high-pop / lower-income,monitor
05021,Sarria-Sant Gervasi,3,0.0,15547.320493919406,52582.850503282585,0.6593793298445824,0.17105462921361464,high-source / low-pop / higher-income,defer (park-like)
09021,Sant Andreu,1,169.42455880927673,39758.29646724361,23766.006636550574,0.766113028453483,0.11541611258055016,low-source / high-pop / lower-income,monitor
08021,Nou Barris,1,35.85457143844755,52921.34744314859,19480.13994499629,0.840074896812439,0.10853132296912009,low-source / high-pop / lower-income,monitor
10021,Sant Marti,1,49.67104738232872,65516.11149729158,22815.259156049753,0.8860251752409435,0.08799254987501173,low-source / high-pop / lower-income,monitor
01021,Ciutat Vella,1,244.41439709995186,26292.00585946625,22024.148649567156,0.8731238548699962,0.08224410829217202,low-source / high-pop / lower-income,monitor
10022,Sant Marti,1,0.0,35195.271065251465,23384.671829709383,0.8776937796890433,0.07914327526307571,low-source / high-pop / lower-income,monitor
05022,Sarria-Sant Gervasi,3,174.44297224059682,18327.414771027703,52058.92122297778,0.7052811315356491,0.1402383013748456,high-source / low-pop / higher-income,defer (park-like)
02022,Eixample,0,463.2133073228113,21771.02544417213,23966.89152709921,0.8380713656858866,0.11883829899905077,high-source / low-pop / higher-income,defer (park-like)
01022,Ciutat Vella,1,313.6149685058382,17405.63075207402,23923.998397155654,0.8740170622600515,0.06639332186280522,low-source / high-pop / lower-income,monitor
09022,Sant Andreu,1,277.00155166570323,38103.102329126734,23540.311426351906,0.8659546124594558,0.09765851743765501,low-source / high-pop / lower-income,monitor
07022,Horta-Guinardo,2,0.0,32835.76894602258,24048.431670894286,0.6897676346480311,0.11329408295111323,high-source / low-pop / lower-income,defer (park-like)
06022,Gracia,2,36.61484964381229,12833.504800156208,28599.89271200682,0.584287874590544,0.16963337738715178,high-source / low-pop / lower-income,defer (park-like)
04022,Les Corts,3,205.12753814438216,13546.622619054999,35921.29614108939,0.7752102486584006,0.1335649173084407,high-source / low-pop / higher-income,defer (park-like)
08022,Nou Barris,0,552.3794665759426,43016.550959601525,19450.543863934225,0.839605930037486,0.10874576556023263,high-source / low-pop / higher-income,defer (park-like)
03022,Sants-Montjuic,2,241.4272388216436,12433.502799314647,19936.204069888296,0.4328329724754499,0.2163903715326994,high-source / low-pop / lower-income,defer (park-like)
03023,Sants-Montjuic,2,91.83083392160495,84438.45179091576,18349.978857989565,0.4024430215358734,0.2353526798689745,high-source / low-pop / lower-income,defer (park-like)
10023,Sant Marti,1,31.366256828952285,46265.228822704616,22841.382959328974,0.8833119514794385,0.0823427625995663,low-source / high-pop / lower-income,monitor
02023,Eixample,1,112.44679265277362,56954.30047862984,24023.708537635866,0.8312308637794993,0.12134192807632126,low-source / high-pop / lower-income,monitor
04023,Les Corts,3,454.54640350451757,9411.78435491707,50614.82659694306,0.6602774361869361,0.18540534046285076,high-source / low-pop / higher-income,defer (park-like)
07023,Horta-Guinardo,2,0.0,48904.611185546404,20962.102707708586,0.6166174411773682,0.1190377769843508,high-source / low-pop / lower-income,defer (park-like)
06023,Gracia,2,0.0,20083.47632216685,26897.597130011,0.5930083547693128,0.15864009660518863,high-source / low-pop / lower-income,defer (park-like)
08023,Nou Barris,1,195.84079442766486,57851.3706739322,19480.13994499629,0.840074896812439,0.1085313229691201,low-source / high-pop / lower-income,monitor
01023,Ciutat Vella,1,0.0,24531.98852060024,24351.743868754133,0.8770030512157667,0.05632986675491424,low-source / high-pop / lower-income,monitor
05023,Sarria-Sant Gervasi,3,239.63314859082755,22210.997460012328,38804.681942338255,0.776967847283645,0.09441161517434998,high-source / low-pop / higher-income,defer (park-like)
09023,Sant Andreu,1,0.0,34048.14983391281,23525.47517109582,0.8658213752431423,0.09751257973404744,low-source / high-pop / lower-income,monitor
06024,Gracia,2,10.96361289953868,19219.213412891306,27533.041449252923,0.7062328437723414,0.12689718359525118,high-source / low-pop / lower-income,defer (park-like)
04024,Les Corts,3,262.59554974007284,10671.88314143656,48301.69335423239,0.697717894596433,0.16234327559489747,high-source / low-pop / higher-income,defer (park-like)
09024,Sant Andreu,1,12.46356791587402,15180.625721534556,24211.701898851574,0.8164017514208964,0.10421260996311038,low-source / high-pop / lower-income,monitor
08024,Nou Barris,1,97.20720291988448,45460.56856553264,18775.039518001427,0.8363263968906623,0.11367661649629918,low-source / high-pop / lower-income,monitor
10024,Sant Marti,1,29.599867070245082,46619.790635636,22871.720864130966,0.8784108333123357,0.07665669038322645,low-source / high-pop / lower-income,monitor
02024,Eixample,0,1559.528341154508,28780.386659487744,24267.625343163687,0.8193281364129322,0.12685763832056676,high-source / low-pop / higher-income,defer (park-like)
03024,Sants-Montjuic,2,156.79363387869316,536.1075259387641,19222.751022882992,0.3649293890575371,0.19078120153417724,high-source / low-pop / lower-income,defer (park-like)
05024,Sarria-Sant Gervasi,3,338.1550392233412,23441.390397589472,52482.26181861026,0.7079441127346541,0.13842182594573982,high-source / low-pop / higher-income,defer (park-like)
07024,Horta-Guinardo,2,0.0,48019.50891550993,21382.01375458222,0.6122450914356105,0.12305661487165753,high-source / low-pop / lower-income,defer (park-like)
03025,Sants-Montjuic,1,10.676049546980032,222.9327714612804,17772.200666451212,0.7467022058204672,0.07351474127404818,low-source / high-pop / lower-income,monitor
08025,Nou Barris,1,0.0,66920.85123316298,18609.070901501476,0.8354440639319106,0.11488773085036595,low-source / high-pop / lower-income,monitor
05025,Sarria-Sant Gervasi,3,203.43532273390477,16452.83172610455,53861.35781614851,0.709221179951089,0.13839657472672012,high-source / low-pop / higher-income,defer (park-like)
01025,Ciutat Vella,1,0.0,17965.32617214127,20822.71796523622,0.8790416627599937,0.04780495884948203,low-source / high-pop / lower-income,monitor
07025,Horta-Guinardo,2,0.0,50735.0215572263,21239.280463788273,0.4700301800621426,0.17048327968223628,high-source / low-pop / lower-income,defer (park-like)
06025,Gracia,1,0.0,70565.40347390232,27968.25748029811,0.8200698663284162,0.08298231754779663,low-source / high-pop / lower-income,monitor
04025,Les Corts,3,0.0,35580.66212792662,33885.27323548359,0.7719338949968395,0.1414094049239007,high-source / low-pop / higher-income,defer (park-like)
09025,Sant Andreu,1,117.42580632584797,14478.601919977054,24434.28338345679,0.7655111207435236,0.10590909480437179,low-source / high-pop / lower-income,monitor
02025,Eixample,1,289.64974424283406,69400.07872058304,24361.51454735665,0.8357098307378931,0.1204439809711904,low-source / high-pop / lower-income,monitor
10025,Sant Marti,1,94.12404935478378,43924.55636556577,23136.27524123495,0.8560269999011478,0.09827383043018642,low-source / high-pop / lower-income,monitor
10026,Sant Marti,1,143.20443938786968,35310.12319763758,23566.56977813317,0.8182691230262824,0.10621253389121903,low-source / high-pop / lower-income,monitor
09026,Sant Andreu,1,0.0,65312.053123281614,23849.197999644777,0.835561898901515,0.10903651948183173,low-source / high-pop / lower-income,monitor
04026,Les Corts,1,0.0,54023.44997265584,31768.163304140522,0.844190488037316,0.11585248278105782,low-source / high-pop / lower-income,monitor
05026,Sarria-Sant Gervasi,3,369.7059267241643,26433.97376077775,52844.57420547159,0.6435273375042179,0.15944416355734542,high-source / low-pop / higher-income,defer (park-like)
06026,Gracia,1,0.0,47657.92081438457,28306.796149439342,0.7776648885726969,0.09961851747042098,low-source / high-pop / lower-income,monitor
03026,Sants-Montjuic,1,242.66970817570262,6983.494935278553,18752.418502046283,0.800603705979043,0.0432394435890635,low-source / high-pop / lower-income,monitor
02026,Eixample,1,117.93359055139555,61856.168244206965,24305.68275395444,0.8283282706421011,0.12326740833649559,low-source / high-pop / lower-income,monitor
01026,Ciutat Vella,1,32.52465784748514,204726.45882099518,21064.003077458325,0.8752327569001429,0.048520967260503194,low-source / high-pop / lower-income,monitor
07026,Horta-Guinardo,2,17.493867885177036,6542.706589056211,21412.374687503805,0.4682804843907206,0.17979916016379965,high-source / low-pop / lower-income,defer (park-like)
08026,Nou Barris,1,227.59099680058958,30331.67284633312,18370.14856388172,0.769973444602021,0.12197852554756383,low-source / high-pop / lower-income,monitor
02027,Eixample,1,144.93974407133996,60092.01789197755,24772.736590298773,0.8806434289719208,0.10678998236845264,low-source / high-pop / lower-income,monitor
04027,Les Corts,0,529.0272974545105,20074.441233138725,33900.67258609218,0.7678177810269654,0.14564469991173545,high-source / low-pop / higher-income,defer (park-like)
05027,Sarria-Sant Gervasi,3,671.1798301803517,18578.828916268885,50649.854009456656,0.7107417553092251,0.13818434176799754,high-source / low-pop / higher-income,defer (park-like)
09027,Sant Andreu,1,0.0,37648.08216137601,24855.277028187185,0.7666285128065617,0.10675855766915007,low-source / high-pop / lower-income,monitor
03027,Sants-Montjuic,2,190.95948429443533,23051.537746971124,19921.19758513047,0.7530504340641214,0.16265973111751186,high-source / low-pop / lower-income,defer (park-like)
01027,Ciutat Vella,1,0.0,33887.0365898503,20351.910289288153,0.8747541629488067,0.0512561220382568,low-source / high-pop / lower-income,monitor
08027,Nou Barris,2,0.0,14499.771232797837,19285.20735573216,0.6123035408821358,0.10196587318298807,high-source / low-pop / lower-income,defer (park-like)
10027,Sant Marti,1,97.1776395635502,50176.05456131309,22553.60459061115,0.8642117988952032,0.11162520738934927,low-source / high-pop / lower-income,monitor
06027,Gracia,1,0.0,69486.2966714131,28289.606821915262,0.7719433903694153,0.10191701376392302,low-source / high-pop / lower-income,monitor
07027,Horta-Guinardo,2,17.256507865718135,37394.8525450112,21872.976315987857,0.5785471342366695,0.1598665318067835,high-source / low-pop / lower-income,defer (park-like)
09028,Sant Andreu,1,0.0,47624.20344713637,25110.189593762287,0.8100737929344177,0.10436075704272298,low-source / high-pop / lower-income,monitor
02028,Eixample,1,285.81725385843714,59049.84464715311,24815.89812762041,0.8847623927215651,0.10083652602698909,low-source / high-pop / lower-income,monitor
04028,Les Corts,0,704.8025066116808,26939.11803049091,36184.848777068764,0.7871570694086903,0.13387366040895776,high-source / low-pop / higher-income,defer (park-like)
10028,Sant Marti,1,474.49924053785736,57192.97512616307,22466.65119933606,0.8681555390357971,0.1120898337381368,low-source / high-pop / lower-income,monitor
07028,Horta-Guinardo,2,0.0,7119.200198956161,22923.08062308768,0.4323436455062999,0.20507681767433134,high-source / low-pop / lower-income,defer (park-like)
06028,Gracia,1,0.0,53315.74591052568,28261.27849557158,0.7746761397993033,0.10159379811577955,low-source / high-pop / lower-income,monitor
08028,Nou Barris,2,0.0,40047.88694399359,19838.54128566052,0.5800345781591716,0.1046320927426483,high-source / low-pop / lower-income,defer (park-like)
03028,Sants-Montjuic,2,192.66358484785414,22658.912913628064,19205.53134201619,0.7112773739994354,0.17091208065073368,high-source / low-pop / lower-income,defer (park-like)
01028,Ciutat Vella,1,211.3698444035535,28520.837671519483,18723.879655118013,0.8725543960843805,0.05693885305967233,low-source / high-pop / lower-income,monitor
05028,Sarria-Sant Gervasi,3,116.55395942443126,24024.684886360894,47796.17068284275,0.7093919048713051,0.1318365417261981,high-source / low-pop / higher-income,defer (park-like)
05029,Sarria-Sant Gervasi,3,351.55187556459805,18357.599502138855,52207.42271358744,0.6327006060622731,0.15892904260932653,high-source / low-pop / higher-income,defer (park-like)
04029,Les Corts,3,61.5707705293815,13557.883670569807,39649.88509335757,0.822014280511811,0.11417558110572476,high-source / low-pop / higher-income,defer (park-like)
07029,Horta-Guinardo,2,0.0,24012.576931143394,22616.284881522217,0.5084081510125941,0.17828167899594977,high-source / low-pop / lower-income,defer (park-like)
09029,Sant Andreu,1,0.0,79870.14768545839,25110.189593762287,0.8100737929344177,0.10436075704272298,low-source / high-pop / lower-income,monitor
08029,Nou Barris,2,246.55236366786357,5247.05100707242,20858.22158603649,0.6857329760034914,0.12385457794417534,high-source / low-pop / lower-income,defer (park-like)
10029,Sant Marti,1,343.7662955886295,70177.43377087878,22466.7952878164,0.8672417439783148,0.11222118669874405,low-source / high-pop / lower-income,monitor
01029,Ciutat Vella,1,310.54995536749254,31510.468804621574,17425.494968931922,0.8684102221578459,0.06409708117933552,low-source / high-pop / lower-income,monitor
03029,Sants-Montjuic,2,708.8242027662001,48162.73925111391,19804.774536980036,0.7205018042922631,0.1861364010883052,high-source / low-pop / lower-income,defer (park-like)
06029,Gracia,1,0.0,45073.12550208435,28463.10143502584,0.82969138055698,0.07871792557279492,low-source / high-pop / lower-income,monitor
02029,Eixample,1,404.599773272249,74908.7580229764,24664.04266367606,0.8815109873660185,0.10236924691057481,low-source / high-pop / lower-income,monitor
05030,Sarria-Sant Gervasi,3,101.03190721588092,20408.445257607946,52993.98847983606,0.6149718390951356,0.16486461032755312,high-source / low-pop / higher-income,defer (park-like)
06030,Gracia,1,0.0,50666.667660524115,27201.730964211536,0.8636571378781158,0.08312171869999739,low-source / high-pop / lower-income,monitor
03030,Sants-Montjuic,2,141.29592128467627,10661.419515116482,18641.935374718832,0.7700196886449248,0.11223488120850207,high-source / low-pop / lower-income,defer (park-like)
01030,Ciutat Vella,1,117.05672539385777,9020.462202320616,17656.410209722882,0.6431076440464017,0.05756666305492821,low-source / high-pop / lower-income,monitor
04030,Les Corts,1,0.0,37182.665343791305,32494.117037955864,0.8708070075448912,0.10468055556764051,low-source / high-pop / lower-income,monitor
09030,Sant Andreu,1,0.0,72597.9682668641,24625.422261667958,0.7911764596492507,0.1045401912426186,low-source / high-pop / lower-income,monitor
